48 1st Street Rent,84,Rent,-12.32229,12137.05
42 3rd Street Rent,84,Rent,-38.02306,12099.03
59 3rd Street Rent,84,Rent,-75.99196,12023.04
7 3rd Avenue Rent,84,Rent,-42.2027,11980.84
Katara Jewels Revenue,83,Revenue,2975,14955.84
Delivery from United Ocean Import ,84,ImportDelivery,-4244.861,10710.97
Jensen Capital Loan Payment,84,LoanPayment,-18,10692.97
Marketing campaigns for Katara Jewels,84,Marketing,-600,10092.97
Subway Ride,84,SubwayRide,-3,10089.97
Subway Ride,84,SubwayRide,-3,10086.97
Evie Jones (Katalytica Daily Wage),84,Wage,-280,9806.975
Lily Barton (Katalytica Daily Wage),84,Wage,-215,9591.975
Zoe Gomez (Katara Jewels Daily Wage),84,Wage,-128,9463.975
Tommy Brooks (Katalytica Daily Wage),84,Wage,-88,9375.975
Katherine Moss (Katara Jewels Daily Wage),84,Wage,-100,9275.975
37 3rd Street Rent,85,Rent,-9.478683,9266.496
Katalytica Revenue,84,Revenue,1200,10466.5
48 1st Street Rent,85,Rent,-12.32229,10454.17
42 3rd Street Rent,85,Rent,-38.02306,10416.15
59 3rd Street Rent,85,Rent,-75.99196,10340.16
7 3rd Avenue Rent,85,Rent,-42.2027,10297.96
Katara Jewels Revenue,84,Revenue,2200,12497.96
Jensen Capital Loan Payment,85,LoanPayment,-18,12479.96
Marketing campaigns for Katara Jewels,85,Marketing,-600,11879.96
Salary from El Gato Food Market,85,PlayerJobSalary,25,11904.96
Salary from El Gato Food Market,85,PlayerJobSalary,25,11929.96
Salary from El Gato Food Market,85,PlayerJobSalary,25,11954.96
Salary from El Gato Food Market,85,PlayerJobSalary,25,11979.96
Salary from El Gato Food Market,85,PlayerJobSalary,25,12004.96
Salary from El Gato Food Market,85,PlayerJobSalary,25,12029.96
Salary from El Gato Food Market,85,PlayerJobSalary,25,12054.96
Salary from El Gato Food Market,85,PlayerJobSalary,25,12079.96
Evie Jones (Katalytica Daily Wage),85,Wage,-560,11519.96
Zoe Gomez (Katara Jewels Daily Wage),85,Wage,-128,11391.96
