48 1st Street Rent,56,Rent,-12.32229,7441.174
42 3rd Street Rent,56,Rent,-38.02306,7403.151
59 3rd Street Rent,56,Rent,-75.99196,7327.159
41 3rd Street Rent,56,Rent,-13.54097,7313.618
Karbucks Revenue,55,Revenue,746.6,8060.218
7 3rd Avenue Rent,56,Rent,-42.2027,8018.015
Katara Jewels Revenue,55,Revenue,1032,9050.016
Jensen Capital Loan Payment,56,LoanPayment,-100,8950.016
Jensen Capital Loan Payment,56,LoanPayment,-75,8875.016
Subway Ride,56,SubwayRide,-3,8872.016
Subway Ride,56,SubwayRide,-3,8869.016
Lily Barton (Katalytica Daily Wage),56,Wage,-258,8611.016
Zoe Gomez (Karbucks Daily Wage),56,Wage,-160,8451.016
Tommy Brooks (Karbucks Daily Wage),56,Wage,-44,8407.016
Katherine Moss (Karbucks Daily Wage),56,Wage,-150,8257.016
Nathaniel Hill (Katara Jewels Daily Wage),56,Wage,-27,8230.016
Brian Barker (Katalytica Daily Wage),56,Wage,-804,7426.016
37 3rd Street Rent,57,Rent,-9.478683,7416.537
Katalytica Revenue,56,Revenue,920,8336.537
48 1st Street Rent,57,Rent,-12.32229,8324.215
42 3rd Street Rent,57,Rent,-38.02306,8286.191
59 3rd Street Rent,57,Rent,-75.99196,8210.199
41 3rd Street Rent,57,Rent,-13.54097,8196.658
Karbucks Revenue,56,Revenue,789.2,8985.858
7 3rd Avenue Rent,57,Rent,-42.2027,8943.655
Katara Jewels Revenue,56,Revenue,1032,9975.655
Jensen Capital Loan Payment,57,LoanPayment,-100,9875.655
Jensen Capital Loan Payment,57,LoanPayment,-75,9800.655
Subway Ride,57,SubwayRide,-3,9797.655
Subway Ride,57,SubwayRide,-3,9794.655
Replacement for Evie Jones (Katalytica Wage),57,ReplacementWage,-980,8814.655
Zoe Gomez (Karbucks Daily Wage),57,Wage,-288,8526.655
Tommy Brooks (Karbucks Daily Wage),57,Wage,-44,8482.655
Christian Hall (KaraKata Holdings Daily Wage),57,Wage,-184,8298.655
Merit Johnson (KaraKata Holdings Daily Wage),57,Wage,-224,8074.655
Nathaniel Hill (Katara Jewels Daily Wage),57,Wage,-216,7858.655
37 3rd Street Rent,58,Rent,-9.478683,7849.177
Katalytica Revenue,57,Revenue,920,8769.177
48 1st Street Rent,58,Rent,-12.32229,8756.854
42 3rd Street Rent,58,Rent,-38.02306,8718.831
59 3rd Street Rent,58,Rent,-75.99196,8642.839
41 3rd Street Rent,58,Rent,-13.54097,8629.298
Karbucks Revenue,57,Revenue,804.6,9433.897
7 3rd Avenue Rent,58,Rent,-42.2027,9391.694
Katara Jewels Revenue,57,Revenue,516,9907.694
Jensen Capital Loan Payment,58,LoanPayment,-100,9807.694
Jensen Capital Loan Payment,58,LoanPayment,-75,9732.694
Salary from El Gato Food Market,58,PlayerJobSalary,25,9757.694
Salary from El Gato Food Market,58,PlayerJobSalary,25,9782.694
Salary from El Gato Food Market,58,PlayerJobSalary,25,9807.694
Salary from El Gato Food Market,58,PlayerJobSalary,25,9832.694
Salary from El Gato Food Market,58,PlayerJobSalary,25,9857.694
Salary from El Gato Food Market,58,PlayerJobSalary,25,9882.694
Salary from El Gato Food Market,58,PlayerJobSalary,25,9907.694
Salary from El Gato Food Market,58,PlayerJobSalary,25,9932.694
Purchase from El Gato Food Market,58,ItemPurchase,-8,9924.694
Subway Ride,58,SubwayRide,-3,9921.694
Subway Ride,58,SubwayRide,-3,9918.694
Evie Jones (Katalytica Daily Wage),58,Wage,-560,9358.694
Zoe Gomez (Karbucks Daily Wage),58,Wage,-256,9102.694
Tommy Brooks (Karbucks Daily Wage),58,Wage,-44,9058.694
Christian Hall (KaraKata Holdings Daily Wage),58,Wage,-184,8874.694
Merit Johnson (KaraKata Holdings Daily Wage),58,Wage,-224,8650.694
Nathaniel Hill (Katara Jewels Daily Wage),58,Wage,-216,8434.694
37 3rd Street Rent,59,Rent,-9.478683,8425.216
Katalytica Revenue,58,Revenue,920,9345.216
48 1st Street Rent,59,Rent,-12.32229,9332.894
42 3rd Street Rent,59,Rent,-38.02306,9294.87
59 3rd Street Rent,59,Rent,-75.99196,9218.878
41 3rd Street Rent,59,Rent,-13.54097,9205.337
Karbucks Revenue,58,Revenue,711.2,9916.537
7 3rd Avenue Rent,59,Rent,-42.2027,9874.334
Katara Jewels Revenue,58,Revenue,344,10218.33
Jensen Capital Loan Payment,59,LoanPayment,-100,10118.33
Jensen Capital Loan Payment,59,LoanPayment,-75,10043.33
Salary from El Gato Food Market,59,PlayerJobSalary,25,10068.33
Salary from El Gato Food Market,59,PlayerJobSalary,25,10093.33
Salary from El Gato Food Market,59,PlayerJobSalary,25,10118.33
Salary from El Gato Food Market,59,PlayerJobSalary,25,10143.33
Salary from El Gato Food Market,59,PlayerJobSalary,25,10168.33
Salary from El Gato Food Market,59,PlayerJobSalary,25,10193.33
Salary from El Gato Food Market,59,PlayerJobSalary,25,10218.33
Salary from El Gato Food Market,59,PlayerJobSalary,25,10243.33
Purchase from El Gato Food Market,59,ItemPurchase,-8,10235.33
Marketing campaigns for Katara Jewels,59,Marketing,-100,10135.33
Subway Ride,59,SubwayRide,-3,10132.33
Subway Ride,59,SubwayRide,-3,10129.33
Evie Jones (Katalytica Daily Wage),59,Wage,-560,9569.334
Tommy Brooks (Karbucks Daily Wage),59,Wage,-44,9525.334
Christian Hall (KaraKata Holdings Daily Wage),59,Wage,-184,9341.334
Merit Johnson (KaraKata Holdings Daily Wage),59,Wage,-224,9117.334
Katherine Moss (Karbucks Daily Wage),59,Wage,-200,8917.334
Nathaniel Hill (Katara Jewels Daily Wage),59,Wage,-216,8701.334
37 3rd Street Rent,60,Rent,-9.478683,8691.855
Katalytica Revenue,59,Revenue,920,9611.855
48 1st Street Rent,60,Rent,-12.32229,9599.533
42 3rd Street Rent,60,Rent,-38.02306,9561.51
59 3rd Street Rent,60,Rent,-75.99196,9485.518
41 3rd Street Rent,60,Rent,-13.54097,9471.977
Karbucks Revenue,59,Revenue,661.2,10133.18
7 3rd Avenue Rent,60,Rent,-42.2027,10090.97
Katara Jewels Revenue,59,Revenue,344,10434.97
Jensen Capital Loan Payment,60,LoanPayment,-100,10334.97
Jensen Capital Loan Payment,60,LoanPayment,-75,10259.97
Marketing campaigns for Katara Jewels,60,Marketing,-100,10159.97
Salary from El Gato Food Market,60,PlayerJobSalary,25,10184.97
Salary from El Gato Food Market,60,PlayerJobSalary,25,10209.97
Salary from El Gato Food Market,60,PlayerJobSalary,25,10234.97
Salary from El Gato Food Market,60,PlayerJobSalary,25,10259.97
Salary from El Gato Food Market,60,PlayerJobSalary,25,10284.97
Salary from El Gato Food Market,60,PlayerJobSalary,25,10309.97
Salary from El Gato Food Market,60,PlayerJobSalary,25,10334.97
Salary from El Gato Food Market,60,PlayerJobSalary,25,10359.97
Purchase from El Gato Food Market,60,ItemPurchase,-16,10343.97
Evie Jones (Katalytica Daily Wage),60,Wage,-280,10063.97
Lily Barton (Katalytica Daily Wage),60,Wage,-215,9848.974
Tommy Brooks (Karbucks Daily Wage),60,Wage,-44,9804.974
Christian Hall (KaraKata Holdings Daily Wage),60,Wage,-184,9620.974
Merit Johnson (KaraKata Holdings Daily Wage),60,Wage,-224,9396.974
Katherine Moss (Karbucks Daily Wage),60,Wage,-200,9196.974
Nathaniel Hill (Katara Jewels Daily Wage),60,Wage,-216,8980.974
37 3rd Street Rent,61,Rent,-9.478683,8971.495
Katalytica Revenue,60,Revenue,920,9891.495
48 1st Street Rent,61,Rent,-12.32229,9879.173
42 3rd Street Rent,61,Rent,-38.02306,9841.149
59 3rd Street Rent,61,Rent,-75.99196,9765.157
41 3rd Street Rent,61,Rent,-13.54097,9751.616
Karbucks Revenue,60,Revenue,659,10410.62
7 3rd Avenue Rent,61,Rent,-42.2027,10368.41
Katara Jewels Revenue,60,Revenue,516,10884.41
Jensen Capital Loan Payment,61,LoanPayment,-100,10784.41
Jensen Capital Loan Payment,61,LoanPayment,-75,10709.41
Marketing campaigns for Katara Jewels,61,Marketing,-100,10609.41
Subway Ride,61,SubwayRide,-3,10606.41
Subway Ride,61,SubwayRide,-3,10603.41
Lily Barton (Katalytica Daily Wage),61,Wage,-430,10173.41
Zoe Gomez (Karbucks Daily Wage),61,Wage,-256,9917.413
Tommy Brooks (Karbucks Daily Wage),61,Wage,-44,9873.413
Christian Hall (KaraKata Holdings Daily Wage),61,Wage,-184,9689.413
Merit Johnson (KaraKata Holdings Daily Wage),61,Wage,-224,9465.413
37 3rd Street Rent,62,Rent,-9.478683,9455.935
Katalytica Revenue,61,Revenue,920,10375.93
48 1st Street Rent,62,Rent,-12.32229,10363.61
42 3rd Street Rent,62,Rent,-38.02306,10325.59
59 3rd Street Rent,62,Rent,-75.99196,10249.6
41 3rd Street Rent,62,Rent,-13.54097,10236.06
Karbucks Revenue,61,Revenue,488.8,10724.86
7 3rd Avenue Rent,62,Rent,-42.2027,10682.65
Katara Jewels Revenue,61,Revenue,1032,11714.65
Jensen Capital Loan Payment,62,LoanPayment,-100,11614.65
Jensen Capital Loan Payment,62,LoanPayment,-75,11539.65
Marketing campaigns for Katara Jewels,62,Marketing,-100,11439.65
Salary from El Gato Food Market,62,PlayerJobSalary,25,11464.65
Salary from El Gato Food Market,62,PlayerJobSalary,25,11489.65
Salary from El Gato Food Market,62,PlayerJobSalary,25,11514.65
Salary from El Gato Food Market,62,PlayerJobSalary,25,11539.65
Salary from El Gato Food Market,62,PlayerJobSalary,25,11564.65
Salary from El Gato Food Market,62,PlayerJobSalary,25,11589.65
Salary from El Gato Food Market,62,PlayerJobSalary,25,11614.65
Salary from El Gato Food Market,62,PlayerJobSalary,25,11639.65
Subway Ride,62,SubwayRide,-3,11636.65
Subway Ride,62,SubwayRide,-3,11633.65
Lily Barton (Katalytica Daily Wage),62,Wage,-430,11203.65
Tommy Brooks (Karbucks Daily Wage),62,Wage,-44,11159.65
Katherine Moss (Karbucks Daily Wage),62,Wage,-200,10959.65
Nathaniel Hill (Katara Jewels Daily Wage),62,Wage,-216,10743.65
37 3rd Street Rent,63,Rent,-9.478683,10734.17
Katalytica Revenue,62,Revenue,920,11654.17
48 1st Street Rent,63,Rent,-12.32229,11641.85
42 3rd Street Rent,63,Rent,-38.02306,11603.83
59 3rd Street Rent,63,Rent,-75.99196,11527.84
41 3rd Street Rent,63,Rent,-13.54097,11514.29
Karbucks Revenue,62,Revenue,635,12149.29
7 3rd Avenue Rent,63,Rent,-42.2027,12107.09
Katara Jewels Revenue,62,Revenue,860,12967.09
Delivery from United Ocean Import ,63,ImportDelivery,-4019.159,8947.933
Jensen Capital Loan Payment,63,LoanPayment,-100,8847.933
Jensen Capital Loan Payment,63,LoanPayment,-75,8772.933
Marketing campaigns for Katara Jewels,63,Marketing,-100,8672.933
Salary from El Gato Food Market,63,PlayerJobSalary,25,8697.933
Salary from El Gato Food Market,63,PlayerJobSalary,25,8722.933
Salary from El Gato Food Market,63,PlayerJobSalary,25,8747.933
Salary from El Gato Food Market,63,PlayerJobSalary,25,8772.933
Salary from El Gato Food Market,63,PlayerJobSalary,25,8797.933
Salary from El Gato Food Market,63,PlayerJobSalary,25,8822.933
Salary from El Gato Food Market,63,PlayerJobSalary,25,8847.933
Salary from El Gato Food Market,63,PlayerJobSalary,25,8872.933
Subway Ride,63,SubwayRide,-3,8869.933
Subway Ride,63,SubwayRide,-3,8866.933
Evie Jones (Katalytica Daily Wage),63,Wage,-280,8586.933
Lily Barton (Katalytica Daily Wage),63,Wage,-215,8371.933
Zoe Gomez (Karbucks Daily Wage),63,Wage,-160,8211.933
Tommy Brooks (Karbucks Daily Wage),63,Wage,-44,8167.933
Katherine Moss (Karbucks Daily Wage),63,Wage,-150,8017.933
Nathaniel Hill (Katara Jewels Daily Wage),63,Wage,-216,7801.933
37 3rd Street Rent,64,Rent,-9.478683,7792.454
Katalytica Revenue,63,Revenue,920,8712.454
48 1st Street Rent,64,Rent,-12.32229,8700.132
42 3rd Street Rent,64,Rent,-38.02306,8662.108
59 3rd Street Rent,64,Rent,-75.99196,8586.116
41 3rd Street Rent,64,Rent,-13.54097,8572.575
Karbucks Revenue,63,Revenue,959.7,9532.275
7 3rd Avenue Rent,64,Rent,-42.2027,9490.072
Katara Jewels Revenue,63,Revenue,1032,10522.07
Jensen Capital Loan Payment,64,LoanPayment,-100,10422.07
Jensen Capital Loan Payment,64,LoanPayment,-75,10347.07
Marketing campaigns for Katara Jewels,64,Marketing,-100,10247.07
Salary from El Gato Food Market,64,PlayerJobSalary,25,10272.07
Salary from El Gato Food Market,64,PlayerJobSalary,25,10297.07
Salary from El Gato Food Market,64,PlayerJobSalary,25,10322.07
Salary from El Gato Food Market,64,PlayerJobSalary,25,10347.07
Salary from El Gato Food Market,64,PlayerJobSalary,25,10372.07
Salary from El Gato Food Market,64,PlayerJobSalary,25,10397.07
Salary from El Gato Food Market,64,PlayerJobSalary,25,10422.07
Salary from El Gato Food Market,64,PlayerJobSalary,25,10447.07
Subway Ride,64,SubwayRide,-3,10444.07
Subway Ride,64,SubwayRide,-3,10441.07
Evie Jones (Katalytica Daily Wage),64,Wage,-560,9881.072
Zoe Gomez (Karbucks Daily Wage),64,Wage,-288,9593.072
Tommy Brooks (Karbucks Daily Wage),64,Wage,-44,9549.072
Christian Hall (KaraKata Holdings Daily Wage),64,Wage,-184,9365.072
Merit Johnson (KaraKata Holdings Daily Wage),64,Wage,-224,9141.072
Nathaniel Hill (Katara Jewels Daily Wage),64,Wage,-216,8925.072
37 3rd Street Rent,65,Rent,-9.478683,8915.594
Katalytica Revenue,64,Revenue,920,9835.594
48 1st Street Rent,65,Rent,-12.32229,9823.271
42 3rd Street Rent,65,Rent,-38.02306,9785.248
59 3rd Street Rent,65,Rent,-75.99196,9709.256
41 3rd Street Rent,65,Rent,-13.54097,9695.715
Karbucks Revenue,64,Revenue,735.3,10431.01
7 3rd Avenue Rent,65,Rent,-42.2027,10388.81
Katara Jewels Revenue,64,Revenue,1032,11420.81
Jensen Capital Loan Payment,65,LoanPayment,-100,11320.81
Jensen Capital Loan Payment,65,LoanPayment,-75,11245.81
Marketing campaigns for Katara Jewels,65,Marketing,-100,11145.81
Salary from El Gato Food Market,65,PlayerJobSalary,25,11170.81
Salary from El Gato Food Market,65,PlayerJobSalary,25,11195.81
Salary from El Gato Food Market,65,PlayerJobSalary,25,11220.81
Salary from El Gato Food Market,65,PlayerJobSalary,25,11245.81
Salary from El Gato Food Market,65,PlayerJobSalary,25,11270.81
Salary from El Gato Food Market,65,PlayerJobSalary,25,11295.81
Salary from El Gato Food Market,65,PlayerJobSalary,25,11320.81
Salary from El Gato Food Market,65,PlayerJobSalary,25,11345.81
Evie Jones (Katalytica Daily Wage),65,Wage,-560,10785.81
Zoe Gomez (Karbucks Daily Wage),65,Wage,-256,10529.81
Tommy Brooks (Karbucks Daily Wage),65,Wage,-44,10485.81
Christian Hall (KaraKata Holdings Daily Wage),65,Wage,-184,10301.81
Merit Johnson (KaraKata Holdings Daily Wage),65,Wage,-224,10077.81
Nathaniel Hill (Katara Jewels Daily Wage),65,Wage,-216,9861.812
37 3rd Street Rent,66,Rent,-9.478683,9852.333
Katalytica Revenue,65,Revenue,936,10788.33
48 1st Street Rent,66,Rent,-12.32229,10776.01
42 3rd Street Rent,66,Rent,-38.02306,10737.99
59 3rd Street Rent,66,Rent,-75.99196,10662
41 3rd Street Rent,66,Rent,-13.54097,10648.45
Karbucks Revenue,65,Revenue,791.6,11440.05
7 3rd Avenue Rent,66,Rent,-42.2027,11397.85
Katara Jewels Revenue,65,Revenue,516,11913.85
Jensen Capital Loan Payment,66,LoanPayment,-100,11813.85
Jensen Capital Loan Payment,66,LoanPayment,-75,11738.85
Marketing campaigns for Katara Jewels,66,Marketing,-100,11638.85
Subway Ride,66,SubwayRide,-3,11635.85
Subway Ride,66,SubwayRide,-3,11632.85
Subway Ride,66,SubwayRide,-3,11629.85
Subway Ride,66,SubwayRide,-3,11626.85
Salary from El Gato Food Market,66,PlayerJobSalary,25,11651.85
Salary from El Gato Food Market,66,PlayerJobSalary,25,11676.85
Salary from El Gato Food Market,66,PlayerJobSalary,25,11701.85
Salary from El Gato Food Market,66,PlayerJobSalary,25,11726.85
Salary from El Gato Food Market,66,PlayerJobSalary,25,11751.85
Salary from El Gato Food Market,66,PlayerJobSalary,25,11776.85
Purchase from El Gato Food Market,66,ItemPurchase,-80,11696.85
Evie Jones (Katalytica Daily Wage),66,Wage,-560,11136.85
Tommy Brooks (Karbucks Daily Wage),66,Wage,-44,11092.85
Christian Hall (KaraKata Holdings Daily Wage),66,Wage,-184,10908.85
Merit Johnson (KaraKata Holdings Daily Wage),66,Wage,-224,10684.85
Katherine Moss (Karbucks Daily Wage),66,Wage,-200,10484.85
Nathaniel Hill (Katara Jewels Daily Wage),66,Wage,-216,10268.85
37 3rd Street Rent,67,Rent,-9.478683,10259.37
Katalytica Revenue,66,Revenue,936,11195.37
48 1st Street Rent,67,Rent,-12.32229,11183.05
42 3rd Street Rent,67,Rent,-38.02306,11145.03
59 3rd Street Rent,67,Rent,-75.99196,11069.03
41 3rd Street Rent,67,Rent,-13.54097,11055.49
Karbucks Revenue,66,Revenue,814.4,11869.89
7 3rd Avenue Rent,67,Rent,-42.2027,11827.69
Katara Jewels Revenue,66,Revenue,516,12343.69
Jensen Capital Loan Payment,67,LoanPayment,-100,12243.69
